timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1374487070312,36739,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-20,,true,,63587,20,20,0,1,0
1374487070433,36652,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-14,,true,,63600,20,20,0,1,0
1374487069859,37280,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-5,,true,,63561,20,20,0,1,0
1374487069583,37722,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-12,,true,,63596,20,20,0,1,0
1374487068243,39379,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-13,,true,,63598,20,20,0,1,0
1374487068832,39443,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-15,,true,,63586,20,20,0,1,0
1374487068431,40574,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-18,,true,,63585,20,20,0,1,0
1374487067504,42164,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-11,,true,,63581,20,20,0,1,0
1374487066348,43743,SC05_02_nMEL_Login,200,"Number of samples in transaction : 5, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-4,,true,,63564,20,20,0,1,0
1374487104226,7478,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-1,,true,,3097,20,20,0,1,0
1374487104210,7532,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-3,,true,,3097,20,20,0,1,0
1374487104267,7604,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-19,,true,,3100,20,20,0,1,0
1374487104917,7504,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-7,,true,,3097,20,20,0,1,0
1374487105192,7466,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-8,,true,,3097,20,20,0,1,0
1374487105156,7650,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-2,,true,,3097,20,20,0,1,0
1374487105817,7459,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-17,,true,,3100,20,20,0,1,0
1374487105677,7655,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-16,,true,,3100,20,20,0,1,0
1374487105977,7686,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-10,,true,,3100,20,20,0,1,0
1374487111705,1975,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-1,,true,,9421,20,20,0,1,0
1374487111872,1980,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-19,,true,,9422,20,20,0,1,0
1374487106481,7592,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-9,,true,,3097,20,20,0,1,0
1374487106869,7411,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-6,,true,,3097,20,20,0,1,0
1374487107093,7419,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-20,,true,,3100,20,20,0,1,0
1374487111743,2854,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-3,,true,,9421,20,20,0,1,0
1374487107128,7479,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-14,,true,,3100,20,20,0,1,0
1374487107347,7347,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-12,,true,,3100,20,20,0,1,0
1374487107181,7574,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-5,,true,,3096,20,20,0,1,0
1374487107668,7550,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-13,,true,,3100,20,20,0,1,0
1374487108317,7515,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-15,,true,,3100,20,20,0,1,0
1374487109058,7426,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-18,,true,,3100,20,20,0,1,0
1374487112659,4246,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-8,,true,,9417,20,20,0,1,0
1374487112422,4511,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-7,,true,,9422,20,20,0,1,0
1374487109710,7370,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-11,,true,,3100,20,20,0,1,0
1374487112807,4385,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-2,,true,,9419,20,20,0,1,0
1374487110130,7531,SC05_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-4,,true,,3097,20,20,0,1,0
1374487113277,4906,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-17,,true,,9423,20,20,0,1,0
1374487113333,5140,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-16,,true,,9424,20,20,0,1,0
1374487114074,4891,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-9,,true,,9421,20,20,0,1,0
1374487113663,5691,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-10,,true,,9421,20,20,0,1,0
1374487114756,4779,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-5,,true,,9422,20,20,0,1,0
1374487114281,5495,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-6,,true,,9423,20,20,0,1,0
1374487114608,5495,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-14,,true,,9424,20,20,0,1,0
1374487114695,5667,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-12,,true,,9422,20,20,0,1,0
1374487114513,5972,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-20,,true,,9425,20,20,0,1,0
1374487115219,5444,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-13,,true,,9424,20,20,0,1,0
1374487115833,5053,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-15,,true,,9421,20,20,0,1,0
1374487116485,4501,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-18,,true,,9422,20,20,0,1,0
1374487117081,3942,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-11,,true,,9426,20,20,0,1,0
1374487117662,3417,SC05_03_Click_Open_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-4,,true,,9417,20,20,0,1,0
1374487113860,29900,SC05_TT_30000,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-19,,true,,3248,20,20,0,1,0
1374487113689,30265,SC05_TT_30000,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-1,,true,,3245,20,20,0,1,0
1374487114604,30208,SC05_TT_30000,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-3,,true,,3245,20,20,0,1,0
1374487143761,2911,SC05_04_Submit_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-19,,true,,10263,20,20,0,1,0
1374487116941,29816,SC05_TT_30000,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-7,,true,,3245,20,20,0,1,0
1374487116912,29963,SC05_TT_30000,200,"Number of samples in transaction : 1, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-8,,true,,3245,20,20,0,1,0
1374487143955,3132,SC05_04_Submit_Exercise,200,"Number of samples in transaction : 2, number of failing samples : 0",SC05 - All Students Take Activity in Course 3-1,,true,,10263,20,20,0,1,0
